rel_path,species_key,species_idx,source_tag,source_kind,source_id,source_url,split_image,split_group,group_id,group_id_v2,sha256
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3436-2381-1493-1114-559.JPG,Inuwashi,0,v6_root,own_photo,083A3436,,train,train,Inuwashi/CROP/083A3436,Inuwashi/CROP/083A3436,7237e7d4ca281da876c6f9b930ba1bf37bfdf12c3fe9cb21c18886dc91595a13
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3437-2232-1455-1141-544.JPG,Inuwashi,0,v6_root,own_photo,083A3437,,train,train,Inuwashi/CROP/083A3437,Inuwashi/CROP/083A3437,fe47a77f9b5be88337604fefee712b029bdef1227e78357e01b6563a6d48fce7
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3438-1968-1436-1132-525.JPG,Inuwashi,0,v6_root,own_photo,083A3438,,train,train,Inuwashi/CROP/083A3438,Inuwashi/CROP/083A3438,59c7b687a00d47e7bf2f3fb214c00b0d960b7f9229ae37c04f535470c4c044da
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3439-1771-1436-1127-616.JPG,Inuwashi,0,v6_root,own_photo,083A3439,,train,train,Inuwashi/CROP/083A3439,Inuwashi/CROP/083A3439,a25670c61a42280f5ba61fc056e956a54098ab8a33830d0f481e76b963ce4699
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3440-2224-1615-1324-637.JPG,Inuwashi,0,v6_root,own_photo,083A3440,,train,test,Inuwashi/CROP/083A3440,Inuwashi/CROP/083A3440,21ee4fbc4b9b26de9e3c697bddf7e0ffd5ad1451ad71948df216586debd84cb3
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3441-1956-853-1394-929.JPG,Inuwashi,0,v6_root,own_photo,083A3441,,train,val,Inuwashi/CROP/083A3441,Inuwashi/CROP/083A3441,218a71e441f1efbf455a4841e23ab2cecb034d92060f415cabce667a998eb8bf
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3442-3020-1458-1045-750.JPG,Inuwashi,0,v6_root,own_photo,083A3442,,train,train,Inuwashi/CROP/083A3442,Inuwashi/CROP/083A3442,44bb447a85469b15d55eef8596a61941309a64b48a2f59bdfd450a1d479c6183
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3443-1475-743-1014-676.JPG,Inuwashi,0,v6_root,own_photo,083A3443,,train,train,Inuwashi/CROP/083A3443,Inuwashi/CROP/083A3443,0b8d142069638f09493aadfea8ad1d4633391f7930943c03430eb01a2aa87bd4
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3444-2829-1315-1064-760.JPG,Inuwashi,0,v6_root,own_photo,083A3444,,test,train,Inuwashi/CROP/083A3444,Inuwashi/CROP/083A3444,49897e5a5d9270b5607d917b0d2a7bc011b64f19e94e577376c120bfaf51e9cc
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3445-1824-1216-1007-825.JPG,Inuwashi,0,v6_root,own_photo,083A3445,,train,train,Inuwashi/CROP/083A3445,Inuwashi/CROP/083A3445,b6611efe68663908797d034aadc3bab4014e1172de224a4869fb4a46ef8c70d4
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3446-1672-1223-959-661.JPG,Inuwashi,0,v6_root,own_photo,083A3446,,test,train,Inuwashi/CROP/083A3446,Inuwashi/CROP/083A3446,f3db74c05f67d1ecb726e219a3dab983885bfba865ac536f84be9fcdd3eaf5c3
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3447-1521-1180-983-592.JPG,Inuwashi,0,v6_root,own_photo,083A3447,,val,train,Inuwashi/CROP/083A3447,Inuwashi/CROP/083A3447,627132116a20f8a0d9d902a98fd488ec70247755dc0c68adbd193bc50ecfbe7b
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3448-2813-1556-997-525.JPG,Inuwashi,0,v6_root,own_photo,083A3448,,val,test,Inuwashi/CROP/083A3448,Inuwashi/CROP/083A3448,1cba68ede78c43de30d98d7053781350ce617958703b899978b5326583327d65
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3449-1369-367-895-596.JPG,Inuwashi,0,v6_root,own_photo,083A3449,,train,train,Inuwashi/CROP/083A3449,Inuwashi/CROP/083A3449,6b98e9e6a3638af8b93de4d669fb74eb381554ee0ac13b671af4adb479850223
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3450-2607-1537-968-448.JPG,Inuwashi,0,v6_root,own_photo,083A3450,,train,train,Inuwashi/CROP/083A3450,Inuwashi/CROP/083A3450,c74cef906b0d509ef6d6046b5df74cd5be19ccba50acd1d62970f1e460c38e5a
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3451-1149-313-967-484.JPG,Inuwashi,0,v6_root,own_photo,083A3451,,train,train,Inuwashi/CROP/083A3451,Inuwashi/CROP/083A3451,1a551aea2f169bad00102295c5cbbdd4a4c3bf8ac71a8fab6a64de7e09169a03
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3452-1872-1359-1002-563.JPG,Inuwashi,0,v6_root,own_photo,083A3452,,test,test,Inuwashi/CROP/083A3452,Inuwashi/CROP/083A3452,8a491cdf55ef4cdc80d5f961f1e319ae846e8f8ed3d117371a44a57ad219c7c6
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3453-2121-1474-997-568.JPG,Inuwashi,0,v6_root,own_photo,083A3453,,train,train,Inuwashi/CROP/083A3453,Inuwashi/CROP/083A3453,f2b49aec45daf112348e7e028654525caf90cd825cc6af7d6b520b749a85fbf4
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3454-2424-1494-984-649.JPG,Inuwashi,0,v6_root,own_photo,083A3454,,train,train,Inuwashi/CROP/083A3454,Inuwashi/CROP/083A3454,53cedd1147ebe2d1ba07525d3c62f6e46468bd4d06300620e87c3fbcad066722
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3457-3329-1051-260-191.JPG,Inuwashi,0,v6_root,own_photo,083A3457,,test,test,Inuwashi/CROP/083A3457,Inuwashi/CROP/083A3457,ef088cdd1810e3460466150ee6a7de1a884654028aed120053920a36c5a2538b
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3458-3000-877-267-173.JPG,Inuwashi,0,v6_root,own_photo,083A3458,,train,train,Inuwashi/CROP/083A3458,Inuwashi/CROP/083A3458,5dba365184a9e63a7eb315f3fc8cc5a3dbb342b7c8239d926daf26be0a1c3dc3
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3459-2640-806-308-210.JPG,Inuwashi,0,v6_root,own_photo,083A3459,,train,val,Inuwashi/CROP/083A3459,Inuwashi/CROP/083A3459,b18974ff21fef5888d63b94ea4aaba05f90764dac25012bfb7dd00eff1676814
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3460-2315-1575-319-207.JPG,Inuwashi,0,v6_root,own_photo,083A3460,,train,train,Inuwashi/CROP/083A3460,Inuwashi/CROP/083A3460,fe86f23708302b662642bd4e768b9b9c473162805df3e5af715e9a82d01779c0
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3461-2602-1672-281-183.JPG,Inuwashi,0,v6_root,own_photo,083A3461,,train,train,Inuwashi/CROP/083A3461,Inuwashi/CROP/083A3461,a5e0a0df5baeb2644d79b67752a31d61ff34951249ff5a57956380ef883c421a
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3470-2616-1324-325-293.JPG,Inuwashi,0,v6_root,own_photo,083A3470,,train,test,Inuwashi/CROP/083A3470,Inuwashi/CROP/083A3470,c0291017cb44ba1a35441a8fe35f42cd28ac87793008df000f298381be0f3492
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3471-234-121-143-180.JPG,Inuwashi,0,v6_root,own_photo,083A3471,,val,train,Inuwashi/CROP/083A3471,Inuwashi/CROP/083A3471,89f20258e68f05e4415dbf4ea5ba54a5b90dc5312b2238a92e4d8f9b5eff21e9
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3472-2780-1331-209-274.JPG,Inuwashi,0,v6_root,own_photo,083A3472,,val,train,Inuwashi/CROP/083A3472,Inuwashi/CROP/083A3472,cbdf38730e7f57369dd1495962e2c6ce2c8fedfbea8e6d17a74f3a646dcb72c2
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3473-2982-1662-319-207.JPG,Inuwashi,0,v6_root,own_photo,083A3473,,train,train,Inuwashi/CROP/083A3473,Inuwashi/CROP/083A3473,6efd627383e7da55f6fcffd3f23da882781948272887985e624c6a2be058bb20
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3474-3020-1820-263-114.JPG,Inuwashi,0,v6_root,own_photo,083A3474,,train,train,Inuwashi/CROP/083A3474,Inuwashi/CROP/083A3474,4b1581243db9d47f0ccf6972e2aa8da7c8d08c6e084a26de1345ea983f8197e8
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3475-3006-1518-367-222.JPG,Inuwashi,0,v6_root,own_photo,083A3475,,test,train,Inuwashi/CROP/083A3475,Inuwashi/CROP/083A3475,084b8c8d2a62b8196a5bfdede5e80dd74e271a4a0da49828a49e554d09929871
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3476-3002-1494-363-191.JPG,Inuwashi,0,v6_root,own_photo,083A3476,,val,train,Inuwashi/CROP/083A3476,Inuwashi/CROP/083A3476,e0925f9c918f17f1f8f2f37fc033e39f4ddd5fba8e56fc19e1f0a9623efe2399
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3477-2753-1583-425-279.JPG,Inuwashi,0,v6_root,own_photo,083A3477,,val,test,Inuwashi/CROP/083A3477,Inuwashi/CROP/083A3477,721a807dbbba937c1d191beed2e6400af23ee59dc833a693e3d3ab621e7b2d9b
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3478-355-214-308-205.JPG,Inuwashi,0,v6_root,own_photo,083A3478,,train,train,Inuwashi/CROP/083A3478,Inuwashi/CROP/083A3478,c4868d3762257dacf044e4f44b38a52b186237bfac23ec13838e385f7435f42c
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3486-2208-1680-366-255.JPG,Inuwashi,0,v6_root,own_photo,083A3486,,test,train,Inuwashi/CROP/083A3486,Inuwashi/CROP/083A3486,2c3304c18cc334883db1ac1e4e15efb656ee0989a79c03d035b05eafa1536767
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3487-2288-1296-420-303.JPG,Inuwashi,0,v6_root,own_photo,083A3487,,train,train,Inuwashi/CROP/083A3487,Inuwashi/CROP/083A3487,860f4533592418a8b7af9c99dfc2977f3212dfc372d1deb45da8e3125c94d638
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3488-319-212-319-212.JPG,Inuwashi,0,v6_root,own_photo,083A3488,,train,train,Inuwashi/CROP/083A3488,Inuwashi/CROP/083A3488,31c8ac07ead87fae474925f0ba88483e9aba7e607c93696bd7c970eddf536aed
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3489-1737-1856-382-251.JPG,Inuwashi,0,v6_root,own_photo,083A3489,,val,train,Inuwashi/CROP/083A3489,Inuwashi/CROP/083A3489,bce82a45e33a0b60947119450ffecc107f887a0157c4a956711553555fc90186
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3490-1636-1882-343-179.JPG,Inuwashi,0,v6_root,own_photo,083A3490,,train,val,Inuwashi/CROP/083A3490,Inuwashi/CROP/083A3490,f8e3e4632fcab4cec28ad00375fd7fff97087936db7538e7b8483e7e2066c6d6
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3491-2270-1690-353-198.JPG,Inuwashi,0,v6_root,own_photo,083A3491,,train,train,Inuwashi/CROP/083A3491,Inuwashi/CROP/083A3491,95a0184d390d20c9673cc822799f90618b684e890062744fea44189772a7f4a7
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3492-2234-1698-404-207.JPG,Inuwashi,0,v6_root,own_photo,083A3492,,val,train,Inuwashi/CROP/083A3492,Inuwashi/CROP/083A3492,620a0fbc6317670c56fa6e180e7b3e5f961e0332796f2553a6845b66de36e9b4
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3493-1773-1900-441-207.JPG,Inuwashi,0,v6_root,own_photo,083A3493,,train,train,Inuwashi/CROP/083A3493,Inuwashi/CROP/083A3493,fece23f9d109ef3acf52f048dbcaa48356e21b117c97136819863548b6abb6e5
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3495-1891-2065-391-174.JPG,Inuwashi,0,v6_root,own_photo,083A3495,,train,train,Inuwashi/CROP/083A3495,Inuwashi/CROP/083A3495,b8a1f73a77c28d2a01985b8524e1476ede9738bfd29635d70bac72119e2cb8f9
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3545-321-220-311-207.JPG,Inuwashi,0,v6_root,own_photo,083A3545,,train,train,Inuwashi/CROP/083A3545,Inuwashi/CROP/083A3545,c7aed4532d162cfc73eb4ce9ac4fbabf6cbe2799576494835b9acbbb56b27948
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3546-2618-1959-283-191.JPG,Inuwashi,0,v6_root,own_photo,083A3546,,test,train,Inuwashi/CROP/083A3546,Inuwashi/CROP/083A3546,61eda331ab0fb3e2352fa0f51455cd53c8ce2f58881a36b7b4ea58c0f2e81a8b
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3558-2467-1619-142-135.JPG,Inuwashi,0,v6_root,own_photo,083A3558,,train,train,Inuwashi/CROP/083A3558,Inuwashi/CROP/083A3558,7160366fd214d2c36eb266670dc88566b4445a2ea656644c762c3d7d5858b96d
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3559-167-111-167-111.JPG,Inuwashi,0,v6_root,own_photo,083A3559,,train,train,Inuwashi/CROP/083A3559,Inuwashi/CROP/083A3559,f44ddab14856ed8f41abb44d6329c69787aad7acc35df865c7f681adbf13798a
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3560-366-233-109-145.JPG,Inuwashi,0,v6_root,own_photo,083A3560,,test,test,Inuwashi/CROP/083A3560,Inuwashi/CROP/083A3560,b8ab50d3480558a89c44030a0074eab23c30d9fb2e6fcd29297ec0aafef6a486
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3561-3001-2181-156-198.JPG,Inuwashi,0,v6_root,own_photo,083A3561,,train,test,Inuwashi/CROP/083A3561,Inuwashi/CROP/083A3561,eef265e406ed4522a4c72fc1e0f4e9ae181b1e14689b3edad3cbb43132796913
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3562-2746-2147-185-212.JPG,Inuwashi,0,v6_root,own_photo,083A3562,,train,train,Inuwashi/CROP/083A3562,Inuwashi/CROP/083A3562,875abf955ee16bd77994d47073ca6aa552c43f4d089d5eb25e589c466ad1857f
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3563-2278-2022-137-164.JPG,Inuwashi,0,v6_root,own_photo,083A3563,,train,train,Inuwashi/CROP/083A3563,Inuwashi/CROP/083A3563,26ddda38b79f37ee8c43dac9622ba83fdd08cba31e668863e9e15e4394d629ef
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3564-232-98-99-122.JPG,Inuwashi,0,v6_root,own_photo,083A3564,,val,train,Inuwashi/CROP/083A3564,Inuwashi/CROP/083A3564,acfaa4da5b5292330e66202fe33b2879d56e8d73d21d754e95f60d80ad8f7118
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3565-1982-1929-145-214.JPG,Inuwashi,0,v6_root,own_photo,083A3565,,train,val,Inuwashi/CROP/083A3565,Inuwashi/CROP/083A3565,3901da1d1161d8aa13c4003a60b5c23863b027f51860bc182f055bd071fb5a1c
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3605-2710-2001-252-279.JPG,Inuwashi,0,v6_root,own_photo,083A3605,,train,train,Inuwashi/CROP/083A3605,Inuwashi/CROP/083A3605,b532037a6b3a6bc42e0a7cdad3af92209cf58d99ad73297da991e4ce21cf768f
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3606-2588-1926-262-419.JPG,Inuwashi,0,v6_root,own_photo,083A3606,,train,train,Inuwashi/CROP/083A3606,Inuwashi/CROP/083A3606,c5942fae62f0e7d87429630ee01bbdb59499763971deecdacffc50a531612029
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3607-374-215-219-220.JPG,Inuwashi,0,v6_root,own_photo,083A3607,,train,test,Inuwashi/CROP/083A3607,Inuwashi/CROP/083A3607,6e780702e9107b453f57b9b4a5f3364de0cb28b582dbad7228438be4dde57736
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3608-2813-1580-252-376.JPG,Inuwashi,0,v6_root,own_photo,083A3608,,val,train,Inuwashi/CROP/083A3608,Inuwashi/CROP/083A3608,50487026bf1c3b41459ee21492db3fa26aeb065524bad76b097184780f53c8b9
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3609-323-148-203-239.JPG,Inuwashi,0,v6_root,own_photo,083A3609,,train,train,Inuwashi/CROP/083A3609,Inuwashi/CROP/083A3609,e7bd2605a539afbd45232a8178ba8901514cb3accfaea34abc5dae8c6f36c5b4
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3610-2708-1475-247-252.JPG,Inuwashi,0,v6_root,own_photo,083A3610,,val,val,Inuwashi/CROP/083A3610,Inuwashi/CROP/083A3610,ed06c8b9266dff9dab5bc2160ebf72a151475b0201606b06506073d2d2bc6f6b
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3611-2544-1729-228-347.JPG,Inuwashi,0,v6_root,own_photo,083A3611,,train,train,Inuwashi/CROP/083A3611,Inuwashi/CROP/083A3611,730ca2d8ca2610741a9e4fd1315f7080b747e309372cf5892ff8612e53c869a5
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3612-303-152-217-286.JPG,Inuwashi,0,v6_root,own_photo,083A3612,,val,train,Inuwashi/CROP/083A3612,Inuwashi/CROP/083A3612,58a87dae16d8aac1224ccd5355a8fd369fa65310e85b28712dfbb82c75c374b7
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3613-2352-1686-267-361.JPG,Inuwashi,0,v6_root,own_photo,083A3613,,train,train,Inuwashi/CROP/083A3613,Inuwashi/CROP/083A3613,c7a5b468e569f2ac5fdc9af1a4f84e4c05d59675c80457f98c30b8d31982ed47
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3614-2578-1614-233-366.JPG,Inuwashi,0,v6_root,own_photo,083A3614,,train,train,Inuwashi/CROP/083A3614,Inuwashi/CROP/083A3614,195351411c6ff64e4b4e317ec3e955713a5e38162ece7694912f624722ee4c4d
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3615-2530-1566-283-368.JPG,Inuwashi,0,v6_root,own_photo,083A3615,,train,train,Inuwashi/CROP/083A3615,Inuwashi/CROP/083A3615,ba8ea0e869ef950de034f000aee7f3aebc1552a1fae6c8a04a4c4f63b1835072
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3616-2520-1522-300-395.JPG,Inuwashi,0,v6_root,own_photo,083A3616,,train,train,Inuwashi/CROP/083A3616,Inuwashi/CROP/083A3616,6ac2a823d4773389d9d615d026d4253e585fb80dd780ca1d8e642f6086d19ea5
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3617-350-192-173-232.JPG,Inuwashi,0,v6_root,own_photo,083A3617,,train,train,Inuwashi/CROP/083A3617,Inuwashi/CROP/083A3617,23f941f60f0cc3d18048b78754ee84ae834922f22ca0da1f50b93660be133bdf
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3619-2717-1276-281-336.JPG,Inuwashi,0,v6_root,own_photo,083A3619,,val,train,Inuwashi/CROP/083A3619,Inuwashi/CROP/083A3619,cfb0a106c46c7bd6534c3c78338f9811a87aaa2dcc2afc94e4af5ceac8c0e9d4
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3621-2998-1874-190-111.JPG,Inuwashi,0,v6_root,own_photo,083A3621,,val,train,Inuwashi/CROP/083A3621,Inuwashi/CROP/083A3621,85ed3767f7a84c3deb41bf9d261d41214e12e26534a77ae57c4061515ef289a8
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3622-2996-1808-170-111.JPG,Inuwashi,0,v6_root,own_photo,083A3622,,train,test,Inuwashi/CROP/083A3622,Inuwashi/CROP/083A3622,def056f93e84aecb998e5b742cf94a5753339cc29a9bf55ed97f6c3bcdd88e2f
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3623-2955-1747-193-108.JPG,Inuwashi,0,v6_root,own_photo,083A3623,,test,train,Inuwashi/CROP/083A3623,Inuwashi/CROP/083A3623,bf8cf5baaa781df84089298d48009f0d3b5815dabfdaceba9108bb4f9888635e
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3624-1977-2063-194-135.JPG,Inuwashi,0,v6_root,own_photo,083A3624,,train,train,Inuwashi/CROP/083A3624,Inuwashi/CROP/083A3624,e1f3a54d6b0e11dbbac158616fb535320692a54a45ce44d97a56f66af876953b
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3625-2263-1504-281-171.JPG,Inuwashi,0,v6_root,own_photo,083A3625,,test,val,Inuwashi/CROP/083A3625,Inuwashi/CROP/083A3625,a4b3812d5c05026f43b0a56d517ef03524dc283168cc5ded71830094bbe1a40a
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3626-2263-1576-274-142.JPG,Inuwashi,0,v6_root,own_photo,083A3626,,test,val,Inuwashi/CROP/083A3626,Inuwashi/CROP/083A3626,58514f26f84e28be98d56fdee700eb0da000f2e32f65b4bebb8a3fa022d1d7fe
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3627-2352-1359-295-188.JPG,Inuwashi,0,v6_root,own_photo,083A3627,,val,train,Inuwashi/CROP/083A3627,Inuwashi/CROP/083A3627,6edb91772905a9415709942ae1e483a212e1ff36be8c81633e3b6acea1295073
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3628-2321-1410-288-157.JPG,Inuwashi,0,v6_root,own_photo,083A3628,,val,train,Inuwashi/CROP/083A3628,Inuwashi/CROP/083A3628,0f71092b6049ea78362f405ea83dc9071ba4ce5e134d6cb1147b3a42be0848f2
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3629-801-2544-196-127.JPG,Inuwashi,0,v6_root,own_photo,083A3629,,val,val,Inuwashi/CROP/083A3629,Inuwashi/CROP/083A3629,a210f4b18a211f09f954fb04f2b085ddba78636bc21f0534ba748e219a176d16
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3630-4370-1873-335-235.JPG,Inuwashi,0,v6_root,own_photo,083A3630,,val,val,Inuwashi/CROP/083A3630,Inuwashi/CROP/083A3630,ec9182867c7d0001faf4270252477ca4757ab4280400482fa76b071ab6dd3193
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3631-1765-2011-134-73.JPG,Inuwashi,0,v6_root,own_photo,083A3631,,test,train,Inuwashi/CROP/083A3631,Inuwashi/CROP/083A3631,81dc5ceb22188c8a713611d24d5a51f0bd6e57fc2640e22fee176c90ea15da8a
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3633-4051-2101-146-111.JPG,Inuwashi,0,v6_root,own_photo,083A3633,,train,train,Inuwashi/CROP/083A3633,Inuwashi/CROP/083A3633,bb1cdd601f53e59e3311f27756c7bc651318fd8b7f3d565dad657b702937ff24
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3634-805-1855-137-130.JPG,Inuwashi,0,v6_root,own_photo,083A3634,,train,train,Inuwashi/CROP/083A3634,Inuwashi/CROP/083A3634,424d4fa09611338ae16684f0bcb61f8a44b9a67dc73f98ec5dcff2ff869291d0
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3635-2910-1926-251-204.JPG,Inuwashi,0,v6_root,own_photo,083A3635,,train,train,Inuwashi/CROP/083A3635,Inuwashi/CROP/083A3635,55e49c1f7d38bb347ec89f34c7134533ba8fffdb6e2c0045670c577d7570d477
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3636-2840-1981-305-191.JPG,Inuwashi,0,v6_root,own_photo,083A3636,,train,train,Inuwashi/CROP/083A3636,Inuwashi/CROP/083A3636,05aed8160a9803e2e2b4c933de355ac0676bae16dcdd1ac231acef301a5261a2
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3637-569-422-130-96.JPG,Inuwashi,0,v6_root,own_photo,083A3637,,train,val,Inuwashi/CROP/083A3637,Inuwashi/CROP/083A3637,d50d67361e3b645e1c018dd648f545129c58488d5dab7204b85cc4cac3c44151
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3638-3270-1821-195-144.JPG,Inuwashi,0,v6_root,own_photo,083A3638,,train,train,Inuwashi/CROP/083A3638,Inuwashi/CROP/083A3638,7005024c647d614ff7a1292f8150d79183948613a4f0f57159eb149e62d1cd1a
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3640-3481-1786-170-203.JPG,Inuwashi,0,v6_root,own_photo,083A3640,,train,test,Inuwashi/CROP/083A3640,Inuwashi/CROP/083A3640,869571d644518bfd0430f532d362ad59f261023ab1b7b3286bde8d62e10f22eb
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3641-3409-1648-158-272.JPG,Inuwashi,0,v6_root,own_photo,083A3641,,val,train,Inuwashi/CROP/083A3641,Inuwashi/CROP/083A3641,58ed8525965894a1776144e4127d8449154c73a2368f3cb712a1456ac5aece8e
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3642-1629-1272-180-179.JPG,Inuwashi,0,v6_root,own_photo,083A3642,,test,train,Inuwashi/CROP/083A3642,Inuwashi/CROP/083A3642,62c4f082cb5f4327973437bdf5cfb67b39c5239f0bab4a06288c4722ca2ca020
tool_bird_class_train/Inuwashi_Golden_Eagle/AAS1_inuwashi-083A3661-149-118-152-101.JPG,Inuwashi,0,v6_root,own_photo,083A3661,,val,train,Inuwashi/CROP/083A3661,Inuwashi/CROP/083A3661,9e8d2e36f15af74e65688731fd8d12e88be78af1682eafb75464db7975beda7c
